reviewerID,asin,reviewerName,helpful,reviewText,Rating,summary,reviewTime,review_length
A3LZI8NX4S1YQX,B00EB1BY36,Gadget Guru,"[0, 0]",new trent amazed innovation creativity nt100h excellently designed piece engineeringi really impressed design build quality rounded corners slightly rubberized back feels good hand also durable excellent build qualitythis powerpack contains massive 10000mah juice excellent form factor easily fits pocket convenient carryit contains 2 usb ports output one gives 5v21a output tablets port gives standard 5v1a output smartphonesit charge 2 devices time charging galaxy s4 prefer use 5v21a output gets charge like plugged original wallcharger charges galaxy s4 3 times one single charge always charge cell phone subway watching recorded tv programs watch episodes peace mind one thing worth mentioning usb ports excellent built quality usb cable gets perfect tight fit looseconnectioncharging battery pack pretty convenient contains micro usb port input plug usb source charging battery comes standard micro usb cable multicolor led tell charge status batteryi love build quality design functionality battery pack give 5 star rating planning trip heavy smart phone user charge last full day must backup battery pack 55 star product,5,the best portable charger for heavy smartphone user,"11 26, 2013",164.0
AY28L9U9QA9RJ,B008JC82BA,"Amazon Shopping Mom ""Mom of 3""","[5, 6]",bought price invest expensive ones daughter used one less hour rubber end came colors great size great great quality,2,price matches quality,"03 25, 2013",19.0
A30EUHEZEC6QOZ,B00ES2BQ7M,Arelunde,"[0, 0]",definitely fathers boombox sure packed compact sharkk bt subwoofer speaker aka hifi boombox massive amount quality sound totally surround amazing clarity volume incredible impactits small size solid 7x225x275 inches two nonskid pads bottom contains two 5 watt loudspeakers operate together separately using bluetooth 40 latest 35 mm wired connections music device phone tablet computer call comes music play music pauses answer call using builtin mic handsfreein addition boombox nfc near field communication capabilities connect bluetooth nfc device activating also built boombox earphone aux jacks mode volume buttons power indicatorsnow know music sounds great purist description box 3d digital dynamic bass engine technology super shock high quality sound also notes super bass capability playback time 2hour charge estimated 610 hours perfect party full charge builtin rechargeable lithiumion battery included package speaker usb charging cable 35 mm audio cable power adapter user manualas sharkk products one total quality build solid feel outstanding performance five stunning stars onedisclaimer provided sample product independently test normal operation situations provide impartial review arelunde,5,"Totally impressive - brilliant sound, small size","10 26, 2013",167.0
A11YOUHCA2YSY8,B005BP9WN0,"Mrs. King ""A. King""","[0, 0]",case snug protects phone well fall openings buttons dont line well make hard hit power volume widen holes even wasnt satisfied ended taking phone altogether also makes phone bulky thats problem cases,2,Not great,"11 30, 2012",32.0
A3NHUQ33CFH3VM,B00JP3RPKG,Citizen John,"[0, 0]",cappec high powered usb car charger 3 usb inputs tablet smartphone ipod power supply listed 51a total output 21a tablet 20a smartphones10a devicesif find always looking another power source strong aluminum constructionusb car charger provided cappec,5,Great product for your multiple devices,"07 7, 2014",36.0
A3H5T2Q9QIN5IH,B0073FCPSK,Veronica A Thibodeau,"[3, 4]",charger works iphones ipads buyer beware whole purpose getting charge phone ipad together basically useless,1,Doesn't work for iPads,"10 26, 2012",15.0
A2MHI5FK5X1SE3,B008GVL9YQ,M. Tangney,"[0, 0]",total waste money worked long use ipad typically plugged cable would stay charged one morning longer charging went amazon basics replacement everything better keeps ipad fully charged even game playing heavier still going strong six feet long long enough needs,1,"You paid a lot for that iPad so why get cheap on the accessories, REALLY?","10 1, 2013",40.0
ANX30C9HEISO4,B004VBEHYO,RD,"[0, 0]",better quality apple cords imo cheapest also expensive love bought 3,5,Better than original Apple,"02 17, 2014",11.0
A10X1U5QPFJTGK,B0052YFYFK,C. Ramirez,"[0, 0]",good great volume adjustable wires great range run single charge 8 hours morebad retaining clips wires clumsy work single collar side would probably work better since cshaped clips fall regularly also tough use running unless wear sweatshirt constantly aware headphones tapping collarbone would stay place tuck cotton tshirt exercise synthetic 34pro combat34 similar fabric device transmit commands phone though lose communication music playing,3,Good as headphones and phone headset.,"06 7, 2014",63.0
A20NQKVOH0XYW5,B007YZ8AGA,MarvinTM,"[0, 0]",make sure really want cables got cables sooner later originally going take month get delivered cables work fine used apple charging unit however try use computer usb port cables recognized eliminates mode charging forces carry charger everywhere make sure really want cables fore buy,3,Disappointed,"03 1, 2014",44.0
A2E1N3UIFB80VW,B0042FV2SI,K. Campbell,"[0, 0]",miserable threw away couldnt see screen unless inch face angled certain way otherwise opaque block complete waste,1,Good luck seeing your screen,"01 6, 2014",17.0
A2S1EK5F29A9N1,B00CZ6D248,Will,"[0, 0]",case expected although would liked see folded prop ipad little sturdier feel like supposed protect,4,Does what it's supposed to,"02 14, 2014",15.0
ADP79YYMKZXOC,B004LYOJRQ,Ashley K,"[1, 1]",bought purplebrown really looks brown purple would preferred purple case okay covers edges front phone drop phone im concerned screen scratched problem case hole charger small nonapple charger needed charger longer cord gap case small allow charger fully plug phone take bottom case night charge case hard plastic grooved edges isnt silicone doesnt provide grippiness silicone charger would,3,"Decent case, not bulky like some.","11 11, 2011",58.0
A16DAYJ57AB5DG,B007F9XJDY,SHARON_SD,"[0, 0]",expected wired charger micro usb prevent using chargers ashame good asa backup phone u go europe,4,working fine,"08 21, 2013",16.0
A2UZCXV5TPQ78V,B00FCISG6K,travis r. paulin,"[1, 1]",bought son christmas hes always borrowing chargers family members thrilled hooked room use exclusively charging devices unfortunately stopped working 2 weeks later pulled blue casing found solder point wire come loose probably could soldered fixed figured sign cheaply made device anyway threw away,1,Broke after short use,"03 6, 2014",43.0
A21PWQMDOLVHIH,B008TX94BG,Anastasiya Davila,"[0, 0]",first day within first hour actual handle broke glued togetherit bad one day inside part thats glued leather case apparently melted got hot outside live texas duh grabbed phone handle started walking inside part completely fell phone landed flat concrete surface entire lcd shattered im talking shattered still working mine went completely dead entire lcd needs replacedi left feedback seller next couple days purchasing handle brokenno response ever entire thing meltedi sent another messageand totally ignored mei would recommend case friends inside part cover even 1mm screen ever falls youll situation please safe money look getting another case,1,Melted and dropped my phone out of it!,"06 19, 2013",98.0
A2J4Q0TCT05RDU,B005LVU37S,Atlanta Business Person,"[1, 1]",lets put way ottorbox commuter defender galaxy s3 protects well commuter 13 price also best looking functional case seen trust folks tried ottorbox tech armor etc real deali going pick another color get another one afterall price go wrong,5,"Under $10?? My Gosh, this is an Excellent Deal!!! I highly recommend this","01 20, 2013",39.0
A2YVT6FN08YT0V,B00DQFEWBY,Chad12420,"[0, 0]",cheap magnet weak close 2 cards wife uses 34fancy34 occasions actually usefulness needed days uses different case would buy,2,cheap,"02 10, 2014",19.0
A3Q52RKXOMJT8B,B00B7QGT6U,Freezeburn,"[0, 0]",item good reason anyone would purchase case show back nexus case great buttons really stiff many others mentioned expect good case ok price could better,4,Good item but with a flaw,"03 3, 2013",25.0
A3A5ONU7FVVA5,B009ATWBH2,ohmegosh,"[6, 8]",airport security line collecting items xray pulled jacket snagged onto phone launched phone 8 feet shock glad case saved phone hit ground corner power buttonnice protection although wish orange could white instead,4,Dropped and survived,"06 16, 2013",32.0
A3PEK9H6RG4AMH,B001TK3AC0,JoHn,"[0, 1]",got even less price fourtyand wouldnt give 3 stars yet still really good got second one later sound really great fit good average ears stays still walking running wireless experience really good sound still amazing even bought bluetooth adapter ipod wont use phones battery butthis headphone bad sides u need consider u live themlike didu got urself gr8 dealfirst wire back ur head wont allow u wear high collar clothesit flexible yet still longer neck smaller average may reason cases made adjustable coz annoy sitting laying ur back two one refurbished one new like many reviewers refurb many connection problemssome may think headphone broke didnt return decided call plantronics first ask itit turned needed reset never happened new one yet though connection smooth easy reset u hold power key plugging charger light turn u connect normally ur phone afterward make sure u turn headphone first unpairingfor hassle takes 3 starsyeah 2 1 connection issue solved back wire became adjustable babe could easily get 5 5edit refurb one probably didnt powerful connection helped many bluetooth devices area found new one tends little bit intermittent music breaks often due strong connection keep looking bluetooth devices even paired music however u big gym people arent working time around u wont big deal,3,"The sound is good, but this headphone is  hard to deal with!","11 9, 2010",209.0
A298UNWDQZFDUK,B005DTSBEU,"Javier Rodriguez ""NothingInCommon""","[7, 8]",1 first triumph died battery refused charge return it2 triumph 2 took unfocused pictures 100 time3 triumph 3 would never get gps lock triumph far absolute worse gps phone ever 20 20 times would achieve gps lock4 triumph 4 issue 3 imagine first 2 triumphs gps lock issue well never tested outall four horrible reception apparently single band radio whos frequency less likely penetrate indoors end result constant weak signal may think well area optimus v one never signal issues gps lock issues reason prepaid phone inexpensive used best parts make itthis phone absolutely horrendous dont understand anyone right mind would give anything 1 star well documented internet horrible motorola even delete threads support forums save embarrassment experience first 3 weeks phones release entirely possible made adjustments hardwaresoftware fix problems doubt,1,4 Triumphs each had major issues.,"11 11, 2011",131.0
A2SWSYFZUMX8I9,B008ROU7EK,Pakmann2k,"[7, 7]",owned proprietary docks phones owned happy dock keep foreversince bought original droid years back fell love car docks one droid droid x razr galaxy nexus almost one droid ultrai always avoided generic car docks thought would cheap flimsy bulky goofy looking well turns official car dock current droid lineup moto x cheap flimsy costs 40 looking poor reviews dock ran product others reviews convinced buy dock hope mine youi use car dock daily one pretty great far simply durable gets job done problem motorola docks include charging plugins problem without fail moved changed design charging port every one flagship phones makes previous dock worthless check razr hd dock motorola used 100 5 works one phone stupidfor ubergeeky buy nfc stickers program one open car mode range take sticker stick one back dock viola car dock automatically opens car mode like 40 variant griffin selling easy cost dock app program nfc sticker 15 pack stickers still save 10 cost 34official dock34my last comment adjustable sizing spring loaded bumpers back dock fit device case work many future devices come figure spent 200 docks past 4 years mas,5,Excellent Universal Dock.,"11 23, 2013",185.0
A2F7F2NJ2G5FI6,B00FXIO988,"Mother of Multiples ""FELICIA HALSEY""","[2, 2]",like sound quality ease use battery lasts last couple time may charged long enough died quickly never liked bluetooth headphones see advantage dealing tangled cords overall love fit use daily work listen pandora answer calls needed great product price,5,The best one I have tried...,"12 31, 2013",39.0
AVJORH3ACR2A5,B00BW0XZO0,L. Gonzalez,"[0, 0]",item good good opportunity additional chance power phone moment need without wait phone get power charger,5,I am happy.,"11 7, 2013",16.0
A2J4M3NVOQZRZD,B0050MUSLY,TheJas,"[0, 0]",didnt get much juice would liked definitely better hoping product works well charger beware states leave charger unless want end batteries life prematurely still believe good buy money fact get two batteries pack wondering yes charge phone via micro usb charger already supposedly doesnt charge efficiently charger comes kit found true get equivalent battery life either way,4,pretty good,"03 30, 2013",57.0
AEAFHD09X8044,B00BV1NKCW,PaceyPimps,"[0, 0]",battery last laggy got hot playing games like new note 3 better,1,Laggy battery did not last,"07 8, 2014",12.0
A20ZLMXXGZV339,B004G1L52Q,Michael Ghiglieri,"[0, 0]",weighted cell phonegps holder sits top dashboard happy recently purchased standalone gps unit market device could hold either iphone 4s andor garmin 1450lmt gps times use devices came across mountek cd slot mount reviews positive take plunge purchase one since usually listen radio music iphone car stereo dont use car cd player muchthe mountek unit fit perfectly cd slot honda crv took several attempts set best viewing angle however done okay used particular electronic device plan alternating cell phone gps unit need make necessary adjustments time sswitch could mean removal mountek cd slot order loosen section landscape mode gps device con far screw turn unit portraitlandscape mode different angle easily accessible unit secure cd slot also wish could angle unit little towards driver side avoid adjusting use mountek iphone older freestanding holder gps unit need way wont need keep freestanding unit dashboard removable bottom bracket supports phone slotted allow charging device case standard iphone cable fits opening charge phone problemthe mountek ced slot mount durable expected locking knob easily accessible set upward mode thing partially blocked radio station number due tightening knob bottom unit slight lean part could see station mountek way interfere air vents radio heatingair controls buttonsi ordered mountek cd slot mount thursday july 19 since part amazon prime order expected delivered 725 730 surprise delivered saturday 721this device worth purchase especially dont use cd player want clutterfree dashboard,4,Worth the purchase,"07 23, 2012",231.0
A2D2RWLSKSJIT8,B00AA6CS86,Johne,"[0, 0]",used everyday field outdoors man cutter sticks source recharge cell phone sure like,4,good to have,"08 8, 2013",13.0
A38Z11QP8B702T,B0042J6VUS,Walter L. Johnson,"[0, 0]",device might work user small cell phone likely work next model 15 mm adjusting range directions way small hold samsung galaxy s3 cell phone fact probably 5 years since cell phone small enough fit device open package looks well built enough find telescoping leg extensions dont lock place removing one screw disassembles entire holder holding phone relies springs instead locking adjustment place worse low price often economical ship part back china amazoncom take product marketplace inspect goods shipping directly china acceptable manufacturing quality allowing sold marketplace taking big gamble anytime buy product shipped directly china opinion suspect mean us distributor found product acceptable enough sell may factors buy barber capes catch hair hair cut excellent low priced verge simply cancelling orders arent fulfilled amazoncom cant delivered less week,1,Do not waste even the low price on this junk unless you have a short term need and an unusually small phone,"01 28, 2014",128.0
A1I2PVMCVBPBQ6,B0091XIUKY,M. Vigod,"[2, 4]",bought 3 based various reviews amazon received took vacation worked fine charging ipads iphones mophie packs android phonesthe problem three units emit loud buzzing noise literally 14 chargers iphones usb devices one ever buzzes even faintlythis led investigate dig reviews reading 1 star reviews saw many complaints buzzing reports catching fire bricking devices taking reports along loud buzzing coming three powergen chargers im nervous use worth burning home also noticed chargers ul listedthese chargers loud enough merely walking vicinity hear buzzing even 100 safe ul listed reports fire bricking devices could deal sound know one bad unit 3 buzzi high hopes figured id get 6 usbs 3 plugs power strip 3 brick chargers packaging one want return amazon guess im stuck 2 since dumped packaging got tripi gave 2 stars instead 1 simply charge devices earn 3 stars need assurance wont catch fire ul listing underwriters laboratory buzzing noise,2,Loud Buzzing noise coming from 3 of these,"07 25, 2013",149.0
A2XYDHX2A1BZFP,B008CMCIF8,MeganN,"[0, 0]",screen thick cant utilize touch screen removed within day putting continuously swipe screen unlock desensitized much buy,1,No thanks!,"12 3, 2012",17.0
A362LY9PKFPQ0D,B00EV8Y50S,boaz patlur,"[0, 0]",edges sharpthey smooth sides outthe front portions pull buttons offtest cases tmobile sprint store,1,Do not buy this case.,"01 15, 2014",14.0
ATFHNZONL0ZU4,B00A7HQ9SI,"Denise ""Denise""","[0, 0]",husband loved arm keeps breaking clued back together three four times finally caved bought new one different manufactorer,2,Disappointing,"12 12, 2013",18.0
A3NU4DX3WWVSB9,B00GANEUQG,Gengol,"[0, 8]",voice navigation 34nokia drive34 perfectly working bluetooth os still windows phone 80 update windows phone 81 voice navigation bluetooth disappeared music video audio bluetooth fine need voice audio working 34nokia drive34 navigation app connected bluetooth car radio disappeared applying windows phone 81 update working fine using audio jack phone beats purpose bluetooth radio cellphone hate 81 update everything working fine 80 wish update beautiful phone microsoft ruined everything thanks nothing,1,"After the Windows Phone 8.1 update came out, ruined Bluetooth Voice Navigation","05 22, 2014",70.0
A2JM7LQURVIGZC,B006JB6XH8,An1mat0r,"[0, 0]",picked 4s functioned awhile quickly started scuffing really bad peeling edges even near perfect first time fit,2,"Mediocre screen protectors, but a good price","03 26, 2014",17.0
A3ONV0CI7JF4GH,B00GXO6UHE,Susan Stern,"[0, 0]",bought bought samsung galaxy note 3 sview cover folio case based reviews bought clip make sure would close put folio phone stayed closed fine without sent item back bad product became ended needing itthe seller excellent deal highly recommend,3,didn't need it after all,"06 14, 2014",39.0
A108979C0JSDZS,B0059DLLJC,tconley,"[0, 0]",product description promised arrived quickly fits phone perfectly absolutely love would highly recommend case,5,Very cute!,"05 14, 2013",14.0
A3VVMIMMTYQV5F,B0049MEDAI,Johnny Saigon,"[0, 0]",otterbox makes great cases want make phone tankits got great protection aspects double case protection outer soft rubber sleeve encases hard plastic shell clear plastic screen guard part case scratches easily really want protect investment add another screen guard top great fit covers nooks crannies righthowever like otterbox cases size tank speck case already thicker plastic sleeves otterbox makes speck look like well speckso overall great fit protection cant achieve 5star rating bulk,4,"When They Say DEFENDER, They Mean It!","02 8, 2011",73.0
A1AKKYXG0Y0ULL,B0043RTJEO,S. Michael,"[0, 0]",otterbox torch great protecting bottom need make ring top part something tissue paper unlike reviews ring broke wo trauma snapped month got case look elsewhere torch,2,"Botom is fine, Top slider is total junk!!","06 10, 2011",26.0
A23KJ9FNU8LLH1,B00797A3T0,Jordan,"[4, 5]",like cable little stiff doesnt roll easily works fine iphone 4s otterbox commuter case great car,4,sync/ charge cable,"08 8, 2012",16.0
AM1TD8CZ2GRE2,B008ATN6IG,Antoinette Mattison,"[0, 0]",access button side great case phone rugged cant damage phone need openings buttons,2,No access button on the side,"05 19, 2014",13.0
A1L6PD52EJ98IK,B00BG9K2DY,jj,"[0, 0]",nice long cord charge phone however work well using download stuff phone computer sure suppose defect however works great charging,4,Good product,"06 23, 2013",20.0
A2T76AX2H9KQYF,B00I9K3ZQ4,Matslap,"[0, 0]",bought item exactly supposed charge phone human would thank continued service apologize time left car 107 degree day weeks ago,4,It works!,"05 28, 2014",20.0
A30G1GZ5KXYJ1Z,B0066BWMNU,J & A,"[1, 1]",looking around best phone holderwell ithands besti currently htc 3d perfect jobthe holder self solid make,5,THE BEST,"11 1, 2013",16.0
AGXY576DF2CJ2,B0048IZL5E,zaskarmark,"[0, 0]",like productalright top case comes away bottom occasion light touch hot glue light adhesive works fine keep place im fond unplug charging cord automatically defaults charge mode also four led charge indicator lights back unit one never workedthis unit much thicker old mophie gives iphone hour usage mophie 1700mah one rated 2400mah something jibe allits okfor price06292013update died doesnt charge returning immediately,1,it's what I needed,"06 26, 2013",62.0
AP7F94VMY6PWU,B004I8WD6E,R. Wolfe,"[0, 0]",okay guess price clint eastwood dollars better quality found great kids ipod pass,2,plastic,"04 5, 2013",13.0
A1AFV24RUO9N8I,B00530RXCA,Jamilly,"[0, 0]",gave item 1 star collected lot lent spreaded much ipod could fall,1,I dislike it,"01 15, 2013",12.0
A391KBFZ8DUTPU,B000I8FXYW,B. Kloepfer,"[0, 0]",got case looked moderately protective cheap pretty protective protected phone couple drops actually let friend use twice tossed four feet air onto hard carpet onto hard floor bus times came unscathed definitely think protects well though think could protect phone anything 4 feeti would definitely go ionicionic guardian armor case lg google nexus 4 blackor ballisticballistic sg1098m005 agf sg series case lg e960nexus 4 1 pack retail packaging blackcase instead ordered ballisticthe grips case grippy grippy part actually seems slippery hands nontextured areas expect get much traction nexus 4 casealso pulled screen protector lot actually ripped cut edges couple millimetres around protector cooperate betteroverall could recommend product lack true protection found ballistic ionic cases three layers two layer respectively spend couple dollars get upgrade,3,"A good case, but definetly look elsewhere.","05 23, 2013",124.0
AO0QS054ZHR0K,B00CXF1360,Dallin Hilton,"[0, 0]",love color scheme simplicity case wanted arrived quickly mail would recommend product sure,5,Love it,"06 7, 2014",13.0
A3BRMNYJHD5AT3,B008IGIB4A,"Ellen C. Maze Sallas ""The Author's Mentor""","[0, 1]",received product free honest review ihangy works meaning music playing thru headphones hanging around neck think unwieldy wear day standing iphone 4s much heavy around neck thin cord lap work pc fine earphones bringing excellent sound quality uncomfortable kind sit cartilage ear instead sinking inside like newest earbuds wear longer need put cushions little ear pieces appreciate opportunity see works lifestyle know wont ever stand walk far dangling cord im sure thing hold,3,"Good to have on hand, but you won't use it much","05 20, 2014",73.0
A10GOQ7LDWBGY8,B003OBU5AM,Buckeye,"[0, 0]",bought husband really likes fits great comfortable hold wish came color options would order nice product thank,5,otter box case,"10 4, 2011",17.0
A2Q8D22ELUBRXH,B009WWCAMS,Orange Jimmy,"[2, 4]",dont know 5 5sbut problem using power button topthe cases material prevent pressing power button materialyou really press hard press power button,3,Not good for 5C,"01 19, 2014",22.0
A1YNOFYFEVIV0H,B00AQ5U3NS,eShopper,"[0, 0]",bought noticed several reviews said adapter connector passes power phone work chance bad luck tried one sure enough hdmi connector passes video tv well enough power adapter pass phone means phone battery exhausted quickly fortunately item return refund painless oh well,2,verified other reviews were correct.,"09 19, 2013",41.0
A2QH1JEIQB8NLU,B00EDK7SHQ,LizonKindle,"[1, 4]",product arrived quickly surprise however include needle tip appears photograph really enjoy using loca syringe lessens amount air bubbles product use product sparingly deceitful first much use stuff get everywhere properly prep work area also come easily remover unless cured overall though product worked advertised shipping speed blew away particular application method way go,4,All positives.,"11 9, 2013",54.0
A15W2HUTUOZB60,B00BLGNQNA,Daisy Cortes,"[0, 1]",best loose phone tight band falls arm wasnt worth money dont use anymore probably 3 times quite,1,Don't buy,"12 4, 2013",17.0
A21PY032YLV6M7,B005I2VWCU,Will,"[0, 0]",fit ok bit cumbersome glassesthe sound quality nicethe bluetooth fetcher greatbut leia lookso fitting public usage,4,can we say Princess Leia,"06 6, 2013",16.0
A1GTNUBL24FI7S,B003RDV0VU,SouthernChinaDoll(:,"[0, 0]",ordered screen protectors smartphonechargers like screen protectors cleaning clothes advertised find cloth,4,No cleaning cloth!,"07 9, 2012",12.0
AW4510GPJBILP,B008C5LK9K,pamela gideon-hawke,"[0, 0]",havent used yet thought graphics needed sharpened favourite probably wont use often,3,butterfly case,"06 11, 2014",12.0
A27F9UIC9E1MI7,B008QBFD2K,"Amazon Customer ""kiwi2012""","[0, 0]",yes takes arrive hong kong product worked reasonably well bending needed get plastic frame fit silicon workthe kickstand nice works well either side horizontallythe main flaw reason cant rate higher three stars case broke couple months round shaft rotating belt clip attaches case failed completely sheared leaving phone sitting still holder walking away thinking still hip left belt clip phoneluckily happened secure place phone would grown legs never seen way fix broken part whole case get trashedstill couple bucks couple months use bad buy couple time always spare handy compared previous case otterbox interesting cases failed around number months one cost arm leg one cheap,3,Nice while it lasted.,"06 21, 2013",105.0
A19C2HV4KGSWRK,B001UCELX4,ninetails,"[0, 0]",got found fit like brick ear changed phones would sync new phone still using target practice,1,not worth,"03 18, 2013",16.0
A2WW5VWBNWQXN3,B004GJMTHS,RNH127,"[0, 0]",really like case easy put fits perfectly cute price excellent shipping quick received shipping date issue case reason wouldnt purchase another one recommend car charger hold place car charger wider house charger thickness case guess wont hold im car need charge phone take case big inconvenience,3,Need adjustments,"02 24, 2013",46.0
A7PFQBUN37EUM,B00GNVEY0W,"Linden R. Gibson ""LR Gibson""","[1, 1]",frustrated ordering many many long cables others either never worked due incompatibility ios 7x plain cheap crummy cables work long would like encourage supplier add line heavy duty cables strain relief joints us heavy users got one black one white ipad air super thanks friendly swede apple fanatic dane,5,"Finally, cables that are LONG and work!","01 28, 2014",49.0
A28I98PKHZZKVB,B00A4OOPN0,J N. Brabec,"[1, 1]",first smart phone samsung cost 50 lasted 1 week dropped ruined insurance course really liked phone disliked frailty power volume etc buttons felt flimsy phone overall light still top rated phone went order exact replacementwhen went place order online pop appeared announcing verizon begun offering htc dna exhaustive review reading decided go forget replacing samsung glad didsome others complained lack removable drive inability upgrade storage neither problem access drive hook phone pc storage adequate prefer accessing music cloud pics without music pics havent used even third whats availableas losing service getting sim card card message case im 4g verizon service area maybe figures inregarding connecting phone aux port ive issues music distorted wifi problems wow mine connects super fast issuesas others noted big love tiny hands might find difficult first operate glorious clear optics screen finally thats able let watch vids without holding phone right front eyesits also really fast problem switching screens using apps answering calls samsung froze call would come love phones flexibilityoh yeah phone lol phone quality awesome par land line much better samsung week im glad broke darn thing even cost pocketthe one reason rating phone 4 stars instead 5 battery life many mentioned really biggie see would issue anyone doesnt keep usb charging cords around pcs battery pack backpack easy work arounds think aheadbtw none sleek phones big screens ability bounce although phone feels tougher old samsung friends iphones get protective case pop insurance first six months phone price drops enough equal less insuranceupdateso huge deal charging port cover isnt strong enough hold daily use little plastic hinge fail point time charge phone keep track put cover since longer attached inevitable ill loose point leave port forever open making phone susceptible damaged,3,Very Happy With This HTC DNA!,"03 25, 2013",287.0
A1JZFGZEZVWQPY,B001GZO10I,"Carter H ""1amazonreviewer@gmail . com""","[3, 3]",like case minimal classy fits well looks great protection screen need stick screen saver probably one already downside offers protection chrome edge front side iphone get nicked pretty quickly switch back forth full cover save phone abuse,4,Good But.....,"02 7, 2009",37.0
AYJ09LY58CX6Z,B00EYBGLFO,Mindy Stein,"[0, 0]",case absolutely awesome looks even nicer picture good well made case strap strong get many complaints,5,LOVE..LOVE..LOVE THIS CASE,"05 22, 2014",16.0
A3FY3H6F4249E0,B00EZ71LM0,Kathy W,"[1, 1]",charger 4 12 inches long 2 12 inches wide 14 inch thick nice size carry purse pocket lightweight provide much needed charge cell works galaxy ii note phonethe device comes usb cable plugs usb port pc newer wallcar power adapters little tekkiechallenged like need know cable plugs side battery pack plugged usb port end charged usb end cable plugs bottom battery pack plugging phone download power cable flat wire seems less likely tangle battery pack indicates charging display 3 led lights bottom seemed little slow charging charge deviceit small lightweight power source keep phone operating need itfor less 20 also makes nice little gift friend children cant say gee mom would called phone ran juiceupdate 31514 nice little unit cord connection faulted using couple times unit cord seemed sturdy enough mistreat maybe fluke knows,2,Small & Lightweight Charging Device,"01 19, 2014",134.0
A3N2K4OG8FWC19,B00IGISO9C,Jay Woodin,"[0, 0]",great screen protector installed quickly difficulty product along case got galaxy s5 looks sharp highly recommend,5,This is a great screen protector,"07 3, 2014",16.0
A1ZKG86UBD8K8,B00FAMF5SA,"Arok5 ""AQ""","[0, 0]",chips peels easily disappointed read lots reviews excited get gf since old one finally cracked disappointed starting peeling cracking almost within 2 weeks fits well though well made,2,Not well made,"06 23, 2014",28.0
A25KSWX9Y7KRWY,B00BUA69Q8,Byukk,"[1, 1]",ordered new sent clearly opened box amazons part im cool since came everythingon review 9 bucks glass screen protector premium tried flexing screen didnt give concerning bend cant remember even flexed box came screen protector wet wipe 5 stickers squeegee cleaning cloth go board giving 4 extra stickers squeegee cleaning cloth even needed still amazing product 2 tabs end place without touching screen smart cant stress easily applied cleaned phone popped sucker top viola hopefully protect screen though,4,Surprised by the price!,"07 3, 2014",78.0
A24ET37L6TAS1Y,B001WAACYG,Kickin' It,"[0, 0]",got acc stop end may daughter stay connected probably charged phone maybe 6 times since doesnt use much died vacation never accepted charge back bad battery,1,Lived only for one month,"08 2, 2012",26.0
A1KW3L0MAWZAVF,B00EV8Y50S,vinchinzo,"[0, 0]",great simple clean minimal case matches black finish nexus 5 screen protector comes clearer less glossy protector comes phone far good also add much bulk width phone,5,Good/cheap/no frills,"11 22, 2013",27.0
AG1T3F14R1LH7,B00JBJ3HTW,"STORE408 ""RUCR8V""","[2, 2]",samsung decided go tizen os instead android good checking incoming messages taking short calls fails many areas1 messages get updated gear 2 neo inconsistently time messages come point times lags2 gear 2 neo doesnt work samsungs 34s health34 program shame since great idea use another program called 34fitness gear34 horrible3 pedometer 1030 walk 10 running 30 accurate enough use functionally way even calibrate pedometer everyones strides length big fail here4 music downloaded onto gear 2 neo easily music phone memory external sd card large music collection eat phone memory transfer music gear 2 neo another big fail5 syncing information samsung cloud also inconsistent bt connection drops times apparent reason even phone right next me6 many small quarks fixed samsung havent done seems like put product beta testers main reason buy original gear hoping would fix bugs introducing tizen made worstim hoping samsung fix shortcomings else im switching apple release smart watch iphone 6 samsung lot good many shortcomings keep captive,3,Looks nice but not fully functional... yet,"05 27, 2014",160.0
A1OY8RFMZFZYFH,B007FWDER2,Shelbi,"[0, 0]",model bluetoothloved itlost itreplaced itafter 15 minutes use first time heated point causing discomforthot ear went 6 hours talk time needed recharged,2,I think the product I received is defective,"02 18, 2013",22.0
A7NKKP0FUGFHU,B00DDLYCUW,Koset,"[0, 0]",love second usb charging port gripe cord coiled tightly cant phone anywhere center shift console pocket cord constantly yanks back 2 distance,4,For the price it's a winner,"05 12, 2014",22.0
A1PS4OYWUB0VX,B00ADGYO6W,H.Taylor,"[0, 0]",always fan cruzerlite androidified cases thin stay well look good protect phone well typically gone towards solidcolor genericstyle cases started digging designs night ordered couple cases buy2get1free finally got im pleased say nearly good cruzerlite cases used toif complaints would quite grippy transparent cases issue per say may one subjected one three bit abuse though sandpaper etc held well design held well would expect would expect one normal use outlast phone lifecycles got year would id ever need,5,Cruzerlite = Quality,"04 22, 2013",78.0
AR6NTU3PRXU3M,B008EPW1KA,Amazon Customer,"[0, 0]",far case near perfect 2 otterbox cases incipio case incipio pretty nice thin otterboxes horrible honestly dont think tested shipping impossible use buttons uag case fantastic respect buttons work great case slips easily construction feels solid case feels like heavy duty isnt bulky pleased,5,finally a good case,"12 21, 2012",44.0
A3PYSZAE8L8SQ8,B003EW0PM4,LA John,"[0, 0]",researching perfect screen protector weeks found screen protector good reviews looked promising thought would give try ordered one shipped week later applied onto new iphone4 screen found factory defect course happy called customer service listened issue replaced time good new would highly recommend product quality product worldclass customer service,5,excellent excellent customer service and good product!!!,"08 19, 2010",49.0
